tweet_id,text,name,img_num,p1,p2,p3,favorites,retweets,date_time,dog_type,rating
712097430750289920,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,,1,Labrador_retriever,whippet,Chesapeake_Bay_retriever,3617,984,2016-03-22 02:03:52+00:00,,10.0
712309440758808576,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

https://t.co/kJIMNyMNKV",,0,,,,228,25,2016-03-22 16:06:19+00:00,pupper,10.0
712438159032893441,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,Kane,1,,Great_Pyrenees,Labrador_retriever,5095,1490,2016-03-23 00:37:48+00:00,,10.0
712668654853337088,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,Sunny,1,Labrador_retriever,golden_retriever,Chihuahua,3991,1153,2016-03-23 15:53:42+00:00,,10.0
712717840512598017,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,,1,Great_Pyrenees,kuvasz,Irish_wolfhound,11807,4723,2016-03-23 19:09:09+00:00,,10.0
712809025985978368,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,Stubert,1,Labrador_retriever,,pug,18259,6395,2016-03-24 01:11:29+00:00,,10.0
713175907180089344,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,Opie,1,,malamute,Siberian_husky,4264,1401,2016-03-25 01:29:21+00:00,,10.0
713177543487135744,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,Lance,1,whippet,basenji,Great_Dane,6920,2732,2016-03-25 01:35:51+00:00,,10.0
713411074226274305,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,,1,Great_Pyrenees,Samoyed,kuvasz,4254,1242,2016-03-25 17:03:49+00:00,,10.0
713761197720473600,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,Piper,1,Brittany_spaniel,English_springer,Welsh_springer_spaniel,4656,1302,2016-03-26 16:15:05+00:00,,10.0
713900603437621249,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,,1,golden_retriever,cocker_spaniel,Irish_setter,2722,697,2016-03-27 01:29:02+00:00,,10.0
713909862279876608,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey) https://t.co/7IWKfbfihS,Doug,0,,,,1817,517,2016-03-27 02:05:49+00:00,,10.0
713919462244790272,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,Kanu,1,Siberian_husky,Eskimo_dog,malamute,3154,755,2016-03-27 02:43:58+00:00,,10.0
714141408463036416,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",,1,Labrador_retriever,golden_retriever,redbone,4142,1335,2016-03-27 17:25:54+00:00,,10.0
714214115368108032,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,,1,pug,bloodhound,German_shepherd,2188,831,2016-03-27 22:14:49+00:00,,10.0
714251586676113411,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,Thumas,2,soft-coated_wheaten_terrier,Bedlington_terrier,Great_Pyrenees,3137,795,2016-03-28 00:43:43+00:00,,8.0
714258258790387713,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",Travis,1,collie,Chesapeake_Bay_retriever,beagle,2912,696,2016-03-28 01:10:13+00:00,,10.0
714485234495041536,This is Blitz. He screams. 10/10 (vid by @yeaahliv) https://t.co/MfW2aym5UF,Blitz,0,,,,2549,1074,2016-03-28 16:12:09+00:00,,10.0
714606013974974464,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,,1,Norfolk_terrier,Labrador_retriever,golden_retriever,3489,879,2016-03-29 00:12:05+00:00,,10.0
714631576617938945,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,Benedict,1,,,,3137,944,2016-03-29 01:53:39+00:00,,4.0
714957620017307648,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,Curtis,1,Great_Pyrenees,Samoyed,kuvasz,3979,1345,2016-03-29 23:29:14+00:00,,10.0
714962719905021952,Just in case anyone's having a bad day. 12/10 would bounce with https://t.co/T9sgP9ttnQ,,0,,,,7034,4038,2016-03-29 23:49:30+00:00,,10.0
714982300363173890,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,Calbert,1,Brittany_spaniel,beagle,Ibizan_hound,3569,987,2016-03-30 01:07:18+00:00,,9.0
715009755312439296,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,Siba,1,,Chihuahua,Cardigan,3981,1164,2016-03-30 02:56:24+00:00,,10.0
715200624753819648,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,Michelangelope,1,Chihuahua,beagle,Labrador_retriever,4940,1772,2016-03-30 15:34:51+00:00,,10.0
715220193576927233,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,Nico,1,Chihuahua,Italian_greyhound,Boston_bull,2321,616,2016-03-30 16:52:36+00:00,,10.0
715342466308784130,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,Oscar,1,West_Highland_white_terrier,soft-coated_wheaten_terrier,Lakeland_terrier,2921,654,2016-03-31 00:58:29+00:00,,10.0
715360349751484417,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,Bertson,1,,,,5242,1489,2016-03-31 02:09:32+00:00,,10.0
715680795826982913,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,Zeus,1,golden_retriever,Labrador_retriever,chow,4106,1522,2016-03-31 23:22:53+00:00,,10.0
715696743237730304,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,Toby,1,Staffordshire_bullterrier,pug,French_bulldog,3747,1229,2016-04-01 00:26:15+00:00,,10.0
715704790270025728,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25) https://t.co/9PnKkKzoUp,Bentley,0,,,,2658,546,2016-04-01 00:58:13+00:00,,10.0
715733265223708672,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,a,1,Dandie_Dinmont,miniature_poodle,toy_poodle,4481,1609,2016-04-01 02:51:22+00:00,,10.0
715758151270801409,This is old now but it's absolutely heckin fantastic and I can't not share it with you all. 13/10  https://t.co/wJX74TSgzP,old,0,,,,3557,1361,2016-04-01 04:30:16+00:00,,10.0
715928423106027520,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,Bubbles,1,pug,French_bulldog,bull_mastiff,3061,839,2016-04-01 15:46:52+00:00,,10.0
716080869887381504,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,,1,golden_retriever,chow,Tibetan_mastiff,6504,1816,2016-04-02 01:52:38+00:00,doggo,10.0
716285507865542656,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,Stephanus,1,Yorkshire_terrier,silky_terrier,cairn,2664,1001,2016-04-02 15:25:47+00:00,,10.0
716439118184652801,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,Bluebert,1,Siberian_husky,malamute,Eskimo_dog,2287,200,2016-04-03 01:36:11+00:00,,10.0
716447146686459905,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 https://t.co/gHWsCTu90E,Ozzy,0,,,,12508,5569,2016-04-03 02:08:05+00:00,pupper,10.0
716730379797970944,"There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape
https://t.co/Juid3nnLbC",,0,,,,1182,410,2016-04-03 20:53:33+00:00,,10.0
716791146589110272,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,Jennifur,1,Pomeranian,,golden_retriever,7885,1506,2016-04-04 00:55:01+00:00,,10.0
716802964044845056,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,Link,2,malinois,Leonberg,bull_mastiff,4110,1109,2016-04-04 01:41:58+00:00,,10.0
717009362452090881,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,Smokey,1,Siberian_husky,Eskimo_dog,malamute,3102,914,2016-04-04 15:22:08+00:00,pupper,10.0
717047459982213120,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,Flávio,1,golden_retriever,Labrador_retriever,cocker_spaniel,6023,1828,2016-04-04 17:53:31+00:00,,10.0
717421804990701568,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,Ebby,2,miniature_pinscher,Italian_greyhound,beagle,3017,797,2016-04-05 18:41:02+00:00,,9.0
717428917016076293,This is Skittle. He's trying to communicate. 11/10 solid effort https://t.co/6WTfJvtKx6,Skittle,0,,,,1549,427,2016-04-05 19:09:17+00:00,,10.0
717537687239008257,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,a,1,golden_retriever,Labrador_retriever,kuvasz,5547,1754,2016-04-06 02:21:30+00:00,,10.0
717790033953034240,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",,1,,,,2738,1045,2016-04-06 19:04:14+00:00,pupper,10.0
717841801130979328,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,Barclay,1,Brittany_spaniel,English_springer,,2346,566,2016-04-06 22:29:56+00:00,,10.0
718234618122661888,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,Suki,1,malamute,Siberian_husky,Eskimo_dog,3707,943,2016-04-08 00:30:51+00:00,,10.0
718246886998687744,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,Alexanderson,1,Chihuahua,,Siberian_husky,1833,470,2016-04-08 01:19:36+00:00,,3.0
718454725339934721,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z",,1,,,,4648,1434,2016-04-08 15:05:29+00:00,,10.0
718460005985447936,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,Bowie,1,,Boston_bull,kelpie,2582,499,2016-04-08 15:26:28+00:00,,9.0
718540630683709445,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,,2,Maltese_dog,West_Highland_white_terrier,cairn,2336,963,2016-04-08 20:46:50+00:00,,10.0
718613305783398402,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,Carper,1,Labrador_retriever,German_short-haired_pointer,Chesapeake_Bay_retriever,2337,455,2016-04-09 01:35:37+00:00,,10.0
718631497683582976,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,,1,Pomeranian,Pekinese,,18066,7608,2016-04-09 02:47:55+00:00,,10.0
718939241951195136,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,Otis,1,Pembroke,Cardigan,,5032,1664,2016-04-09 23:10:47+00:00,,10.0
718971898235854848,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,Sadie,1,golden_retriever,Saint_Bernard,Labrador_retriever,3330,1029,2016-04-10 01:20:33+00:00,,10.0
719332531645071360,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,Pippa,1,Dandie_Dinmont,miniature_poodle,Norfolk_terrier,3294,901,2016-04-11 01:13:34+00:00,,10.0
719339463458033665,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,Lucy,1,golden_retriever,borzoi,Leonberg,4267,1175,2016-04-11 01:41:07+00:00,,10.0
719367763014393856,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,Sid,1,,soft-coated_wheaten_terrier,Tibetan_terrier,2680,711,2016-04-11 03:33:34+00:00,,10.0
719551379208073216,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,Harnold,1,malamute,Siberian_husky,Eskimo_dog,4841,1803,2016-04-11 15:43:12+00:00,,10.0
719704490224398336,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,Clyde,1,,,,4346,1355,2016-04-12 01:51:36+00:00,pupper,10.0
719991154352222208,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,,2,golden_retriever,cocker_spaniel,Labrador_retriever,4636,1655,2016-04-12 20:50:42+00:00,doggo,10.0
720043174954147842,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,Neptune,1,Samoyed,Eskimo_dog,,4727,1913,2016-04-13 00:17:25+00:00,,10.0
720059472081784833,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,Charleson,1,Mexican_hairless,redbone,Italian_greyhound,3697,1067,2016-04-13 01:22:10+00:00,,9.0
720340705894408192,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,Derek,1,,,,2743,925,2016-04-13 19:59:42+00:00,pupper,10.0
720389942216527872,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,Ralphé,1,Pembroke,Cardigan,Eskimo_dog,6099,2377,2016-04-13 23:15:21+00:00,,10.0
720415127506415616,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,,1,Rottweiler,black-and-tan_coonhound,,3957,1425,2016-04-14 00:55:25+00:00,,10.0
720775346191278080,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,Berkeley,1,Newfoundland,groenendael,giant_schnauzer,2350,626,2016-04-15 00:46:48+00:00,,10.0
720785406564900865,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,Archie,1,Chihuahua,,kelpie,2963,729,2016-04-15 01:26:47+00:00,,10.0
721001180231503872,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,Oliver,1,Samoyed,,,2424,584,2016-04-15 15:44:11+00:00,pupper,10.0
721503162398597120,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,Panda,3,Pomeranian,Chihuahua,Pekinese,4413,1733,2016-04-17 00:58:53+00:00,,10.0
722613351520608256,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,Schnitzel,1,Labrador_retriever,golden_retriever,chow,4773,1556,2016-04-20 02:30:23+00:00,,10.0
722974582966214656,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,,1,Great_Dane,Greater_Swiss_Mountain_dog,Weimaraner,3925,1488,2016-04-21 02:25:47+00:00,,2.0
723179728551723008,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,Jangle,1,,,Norwegian_elkhound,5071,1771,2016-04-21 16:00:57+00:00,,8.0
723673163800948736,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,Ivar,1,golden_retriever,Labrador_retriever,,2904,844,2016-04-23 00:41:42+00:00,,10.0
723688335806480385,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,Reginald,2,,chow,Irish_terrier,7328,2777,2016-04-23 01:41:59+00:00,,10.0
723912936180330496,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,Sugar,1,Samoyed,Pomeranian,chow,3731,1172,2016-04-23 16:34:28+00:00,,10.0
724004602748780546,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,Luther,3,,pug,,4009,1462,2016-04-23 22:38:43+00:00,pupper,10.0
724046343203856385,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",Sarge,1,boxer,bull_mastiff,Great_Dane,2551,530,2016-04-24 01:24:35+00:00,,10.0
724049859469295616,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,Kreggory,1,Border_collie,collie,Shetland_sheepdog,4155,1693,2016-04-24 01:38:33+00:00,,10.0
724405726123311104,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,Ashleigh,1,golden_retriever,cocker_spaniel,,5065,1585,2016-04-25 01:12:38+00:00,pupper,10.0
724771698126512129,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,,2,German_short-haired_pointer,bluetick,English_setter,2239,601,2016-04-26 01:26:53+00:00,doggo,10.0
724983749226668032,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,Fred,1,golden_retriever,Great_Pyrenees,cocker_spaniel,3578,1233,2016-04-26 15:29:30+00:00,,10.0
725458796924002305,"Pup had to be removed cuz it wouldn't have been fair to the opposing team. 13/10 absolute legend ⚽️
https://t.co/BHICimO58W",,0,,,,1357,581,2016-04-27 22:57:10+00:00,,10.0
725729321944506368,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,Lola,1,boxer,bull_mastiff,French_bulldog,4984,1687,2016-04-28 16:52:08+00:00,,10.0
725786712245440512,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,Lillie,1,chow,Samoyed,kuvasz,4000,1304,2016-04-28 20:40:11+00:00,pupper,10.0
725842289046749185,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,Colby,1,toy_poodle,miniature_poodle,Chesapeake_Bay_retriever,6801,2537,2016-04-29 00:21:01+00:00,,10.0
726224900189511680,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,,1,standard_poodle,cocker_spaniel,,4242,1091,2016-04-30 01:41:23+00:00,,9.0
726828223124897792,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,Bloop,1,miniature_pinscher,Border_terrier,Labrador_retriever,3424,957,2016-05-01 17:38:46+00:00,,10.0
726887082820554753,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,Blitz,1,soft-coated_wheaten_terrier,Irish_terrier,Chesapeake_Bay_retriever,3682,1439,2016-05-01 21:32:40+00:00,,10.0
726935089318363137,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,Sprout,2,,toy_poodle,Lakeland_terrier,6579,2314,2016-05-02 00:43:25+00:00,,10.0
727155742655025152,When you're trying to enjoy yourself but end up having to take care of your way too drunk friend. 11/10 https://t.co/BRkhj6tdN0,,0,,,,3472,1262,2016-05-02 15:20:13+00:00,,10.0
727175381690781696,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,Karll,2,flat-coated_retriever,Great_Dane,Labrador_retriever,3751,1325,2016-05-02 16:38:15+00:00,,10.0
727286334147182592,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,,1,,,Chihuahua,2932,782,2016-05-02 23:59:09+00:00,,9.0
727314416056803329,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,,2,toy_poodle,miniature_poodle,Tibetan_terrier,3191,708,2016-05-03 01:50:44+00:00,pupper,10.0
727524757080539137,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,,2,Pomeranian,Chihuahua,chow,4281,1154,2016-05-03 15:46:33+00:00,pupper,10.0
727644517743104000,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,,2,Great_Pyrenees,kuvasz,Labrador_retriever,5618,1663,2016-05-03 23:42:26+00:00,doggo,10.0
727685679342333952,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,Cilantro,1,Border_collie,collie,Eskimo_dog,2847,606,2016-05-04 02:26:00+00:00,,10.0
728015554473250816,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,Rueben,1,cocker_spaniel,golden_retriever,,3955,1044,2016-05-05 00:16:48+00:00,pupper,10.0
728035342121635841,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,all,1,,Pomeranian,Shih-Tzu,4360,1586,2016-05-05 01:35:26+00:00,pupper,10.0
728046963732717569,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,Raymond,1,Newfoundland,groenendael,German_shepherd,4116,1144,2016-05-05 02:21:37+00:00,,10.0
728387165835677696,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",Enchilada,1,collie,Great_Pyrenees,keeshond,3559,914,2016-05-06 00:53:27+00:00,,10.0
728409960103686147,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,Wallace,1,,Saint_Bernard,,4700,1899,2016-05-06 02:24:02+00:00,,10.0
728653952833728512,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,Coleman,2,,,,3178,993,2016-05-06 18:33:34+00:00,,8.0
728751179681943552,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,Flurpson,1,Saint_Bernard,collie,borzoi,2651,646,2016-05-07 00:59:55+00:00,,10.0
728760639972315136,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",,1,Pembroke,Cardigan,Chihuahua,4474,1624,2016-05-07 01:37:30+00:00,,10.0
728986383096946689,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",Puff,2,Maltese_dog,toy_poodle,miniature_poodle,3013,777,2016-05-07 16:34:32+00:00,,10.0
729113531270991872,"""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u",,2,,,,1802,303,2016-05-08 00:59:46+00:00,,10.0
729463711119904772,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,Pupcasso,1,German_shepherd,Doberman,basenji,5538,2204,2016-05-09 00:11:16+00:00,,10.0
729823566028484608,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,Stefan,1,kelpie,,,3816,1181,2016-05-10 00:01:12+00:00,,10.0
729838605770891264,"""Challenge completed"" 
(pupgraded to 12/10) https://t.co/85dTK7XCXB",,1,,,,1660,359,2016-05-10 01:00:58+00:00,,10.0
729854734790754305,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z,Ollie,1,,,,3862,1066,2016-05-10 02:05:03+00:00,,10.0
730196704625098752,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog,Charles,1,,,,4636,1788,2016-05-11 00:43:55+00:00,,6.0
730211855403241472,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,Ziva,1,pug,Norwegian_elkhound,German_shepherd,3650,1009,2016-05-11 01:44:07+00:00,,10.0
730427201120833536,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,Crystal,1,Eskimo_dog,Siberian_husky,Staffordshire_bullterrier,3341,988,2016-05-11 15:59:50+00:00,,10.0
730573383004487680,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,Rooney,2,American_Staffordshire_terrier,Labrador_retriever,Weimaraner,4675,2025,2016-05-12 01:40:42+00:00,pupper,10.0
730924654643314689,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z,unacceptable,1,,,Newfoundland,5891,1882,2016-05-13 00:56:32+00:00,,9.0
731156023742988288,Say hello to this unbelievably well behaved squad of doggos. 204/170 would try to pet all at once https://t.co/yGQI3He3xv,this,1,,,,3678,1207,2016-05-13 16:15:54+00:00,,10.0
731285275100512256,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,Solomon,1,Pembroke,Cardigan,Chihuahua,3358,952,2016-05-14 00:49:30+00:00,,10.0
732005617171337216,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,Larry,1,English_setter,Border_collie,cocker_spaniel,14246,5117,2016-05-16 00:31:53+00:00,,10.0
732375214819057664,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,Kyle,1,,basset,golden_retriever,7757,2386,2016-05-17 01:00:32+00:00,doggo,10.0
732585889486888962,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp",,2,Staffordshire_bullterrier,American_Staffordshire_terrier,miniature_pinscher,3504,745,2016-05-17 14:57:41+00:00,,10.0
732726085725589504,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,Aldrick,1,Pomeranian,Samoyed,chow,3417,848,2016-05-18 00:14:46+00:00,,10.0
732732193018155009,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,Ralpher,1,,Staffordshire_bullterrier,,2329,509,2016-05-18 00:39:02+00:00,,10.0
